"Type Name","Type Id","Longitude","Request Id","Request Date","Latitude","_id","ID","Street Address"
"(nrs) Recycling Missed Pick-up",1532,-74.1853309,317598,2015-05-27,40.7726015,2026,227567,"504 N 11TH ST"
"(nrs) Bulk Missed Pickup",1531,-74.165394,317599,2015-05-27,40.726679,2027,227568,"108 NEW YORK AVE"
"(nrs) Garbage/Debris On Property",1509,-74.1946235,317600,2015-05-27,40.7306779,2028,227569,"298 18TH AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,317601,2015-05-27,0,2029,227570,NA
"(cfwb) Health Inspections - 07104",268035,-74.177279,317602,2015-05-27,40.761061,2030,227571,"212 BLOOMFIELD AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.1684369,317603,2015-05-27,40.7576925,2031,227572,"136 BROAD ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1699871,317604,2015-05-27,40.7394543,2032,227573," BROAD ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.196859,317605,2015-05-27,40.751224,2033,227574,"58 9TH AVE"
"(cfwb) Health Inspections - 07107 and 07103(even)",268034,-74.196859,317606,2015-05-27,40.751224,2034,227575,"58 9TH AVE"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.2103795,317607,2015-05-27,40.7216898,2035,227576," RANDOLPH PL"
"(cfwb) Animal Control Complaint - 07107",256297,-74.1963779,317609,2015-05-27,40.751456,2036,227577,"49 9TH AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.1614854,317608,2015-05-27,40.7245116,2037,227578," ADAMS ST"
"(fin) Tax Bill Call Transfer",1946,0,317610,2015-05-27,0,2038,227579,NA
"(nrs) Bulk Missed Pickup",1531,-74.1551067,317611,2015-05-27,40.72708,2039,227580,"28 WILSON AVE"
"(nrs) Park Repair/Maintenance",1548,-74.163575,317613,2015-05-27,40.7327828,2040,227581," FERRY ST"
"(nrs) Illegal Dumping",1492,-74.1710767,317612,2015-05-27,40.735281,2041,227582,"195 MARKET ST"
"(nrs) Sanitation and Recyling General Information",4438,0,317614,2015-05-27,0,2042,227583,NA
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,0,317615,2015-05-27,0,2043,227584,NA
"(nrs) Illegal Dumping",1492,-74.170872,317616,2015-05-27,40.73551,2044,227585,"197 MARKET ST"
"(nrs) Illegal Dumping",1492,-74.172828,317617,2015-05-27,40.7381394,2045,227586,"127 HALSEY ST"
"(nrs) Illegal Dumping",1492,-74.1710497,317618,2015-05-27,40.7413833,2046,227587,"33 HALSEY ST"
"(cfwb) Health Inspections - 07108 and 07103(odd)",268036,-74.195466,317619,2015-05-27,40.721392,2047,227588,"401 CLINTON AVE"
"(nrs) No Heat/Hot Water",1524,-74.190584,317620,2015-05-27,40.761439,2048,227589,"183 N 11TH ST"
"(nrs) Illegal Dumping",1492,-74.1630221,317621,2015-05-27,40.733397,2049,227590,"388 MARKET ST"
"(nrs) Illegal Dumping",1492,-74.1625339,317622,2015-05-27,40.733176,2050,227591,"402 MARKET ST"
"(eng) Sign Damaged/Leaning/Missing",1153,-74.1669579,317623,2015-05-27,40.7440704,2051,227592,"1034 McCarter Hwy"
"(eng) Potholes",3616,-74.16806,317624,2015-05-27,40.742205,2052,227593,"20-Feb FULTON ST"
"(eng) Street Light Pole Damaged",4357,-74.165978,317625,2015-05-27,40.738176,2053,227594,"871 McCarter Hwy"
"(nrs) Illegal Dumping",1492,-74.1712708,317626,2015-05-27,40.7350873,2054,227595,"196 MARKET ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1759288,317627,2015-05-27,40.7282031,2055,227596,"1016 BROAD ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.2129139,317628,2015-05-27,40.7446245,2056,227597," SOUTH ORANGE AVE"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.2141482,317629,2015-05-27,40.702174,2057,227598," BERGEN ST"
"(nrs) Bulk Missed Pickup",1531,0,317630,2015-05-27,0,2058,227599,"133 "
"Not plowed/salted",266247,-74.5169109,317631,2015-05-27,40.8324027,2059,227600,NA
"(fin) Tax Bill Call Transfer",1946,0,317632,2015-05-27,0,2060,227601,NA
"(nrs) Bulk Missed Pickup",1531,-74.2134985,317633,2015-05-27,40.7486924,2061,227602,"99 MAYBAUM AVE"
"Missed Garbage Pickup",248754,0,317634,2015-05-27,0,2062,227603,NA
"(nrs) Illegal Dumping",1492,-74.2114405,317635,2015-05-27,40.7442113,2063,227604," WHITNEY ST"
"(nrs) Sanitation and Recyling General Information",4438,-74.1709281,317636,2015-05-27,40.7604784,2064,227605," VAN WAGENEN ST"
"Missed Garbage Pickup",248754,-74.179794,317637,2015-05-27,40.7511788,2065,227606,"51 CLIFTON AVE"
"(cfwb) Health Inspections - 07105",268041,-74.1638526,317638,2015-05-27,40.7334417,2066,227607,"129 FERRY ST"
"(nrs) Bulk Missed Pickup",1531,-74.1844768,317639,2015-05-27,40.7467907,2067,227608," HUDSON ST"
"(nrs) Christmas Tree Pickup - North",99998,-74.1695962,317640,2015-05-27,40.7631238,2068,227609,"326 SUMMER AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.164723,317641,2015-05-27,40.766075,2069,227610," HINSDALE PL"
"(nrs) Sanitation and Recyling General Information",4438,0,317642,2015-05-27,0,2070,227611,NA
"(nrs) Code Enforcement Inspection Requests",1906,-74.1743524,317644,2015-05-27,40.7595196,2071,227612,"234 MT PROSPECT AVE"
"Missed Garbage Pickup",248754,-74.2049315,317645,2015-05-27,40.7108713,2072,227613,"131 RENNER AVE"
"(nrs) Bulk Missed Pickup",1531,-74.218529,317646,2015-05-27,40.715334,2073,227614,"238 LESLIE ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1595487,317647,2015-05-27,40.7692547,2074,227615,"33 DELAVAN AVE"
"(nrs) Neighborhood Services - General Information",4157,0,317648,2015-05-27,0,2075,227616,NA
"(nrs) Neighborhood Services - General Information",4157,0,317649,2015-05-27,0,2076,227617,NA
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.2391999,317650,2015-05-27,40.7404295,2077,227618," VARSITY RD"
"(nrs) Sanitation and Recyling General Information",4438,0,317651,2015-05-27,0,2078,227619,NA
"(nrs) Christmas Tree Pickup - West",100000,-74.242239,317652,2015-05-27,40.740155,2079,227620,"16 TUXEDO PKWY"
"(nrs) Christmas Tree Pickup - East",99997,-74.155826,317653,2015-05-27,40.722676,2080,227621,"27 ANN ST"
"(cfwb) Health Inspections - 07105",268041,-74.1567256,317654,2015-05-27,40.7323326,2081,227622,"503 MARKET ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.1552575,317655,2015-05-27,40.7299375,2082,227623,"25 CLOVER ST"
"(nrs) Neighborhood Services - General Information",4157,0,317656,2015-05-27,0,2083,227624,NA
"(nrs) Sanitation Missed Pick-up ",1526,-74.1693142,317657,2015-05-27,40.759027,2084,227625," 3RD AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.2055613,317658,2015-05-27,40.7170527,2085,227626,"283 HAWTHORNE AVE"
"Missed Garbage Pickup",248754,0,317659,2015-05-27,0,2086,227627,NA
"(nrs) Bulk Missed Pickup",1531,-74.153635,317660,2015-05-27,40.7248019,2087,227628,"87 LANG ST"
"(cfwb) Animal Control Complaint - 07112",256299,-74.2109955,317661,2015-05-27,40.7129179,2088,227629,"135 HUNTINGTON TER"
"(nrs) Sanitation and Recyling General Information",4438,-74.215626,317663,2015-05-27,40.741845,2089,227630,"86 DEVINE ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.1653563,317662,2015-05-27,40.7610853,2090,227631,"6 ORIENTAL PL"
"(cfwb) CFWB - General Information",4128,0,317664,2015-05-27,0,2091,227632,NA
"(fin) Call Transfer to Permits",2864,0,317665,2015-05-27,0,2092,227633,NA
"(eng) Potholes",3616,-74.1723683,317666,2015-05-27,40.7552012,2093,227634," BLOOMFIELD AVE"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1861873,317667,2015-05-27,40.7667647,2094,227635," PECK AVE"
"(hr) Transfer Call to Human Resources",1978,0,317668,2015-05-27,0,2095,227636,NA
"(cfwb) Animal Control Complaint - 07104",256294,-74.175081,317670,2015-05-27,40.762836,2096,227637,"286 RIDGE ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1851314,317671,2015-05-27,40.768769,2097,227638," PECK AVE"
"(pol) Police Non-emergency Transfers",1888,-74.1736987,317672,2015-05-27,40.7375928,2098,227639,"212 WASHINGTON ST"
"(pol) Police Non-emergency Transfers",1888,0,317673,2015-05-27,0,2099,227640,NA
"(cfwb) Animal Control Complaint - 07107",256297,-74.197384,317674,2015-05-27,40.750452,2100,227641,"114 S 12TH ST"
"(nrs) Sanitation and Recyling General Information",4438,0,317675,2015-05-27,0,2101,227642,NA
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1871674,317676,2015-05-27,40.6513134,2102,227643," PARK AVE"
"(nrs) NS Director's Office Transfer",1880,-74.1915707,317677,2015-05-27,40.745066,2103,227644,"250 GEORGIA KING VILLAGE"
"(fin) Call Transfer To Finance Department",2100,0,317678,2015-05-27,0,2104,227645,NA
"(cfwb) Animal Control Complaint - 07112",256299,-74.2114803,317679,2015-05-27,40.7060892,2105,227646,"93 GOLDSMITH AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,317680,2015-05-27,0,2106,227647,NA
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1861873,317681,2015-05-27,40.7667647,2107,227648," PECK AVE"
"(cfwb) Animal Control Complaint - 07114",256300,-74.2009505,317682,2015-05-27,40.6932677,2108,227649,"825 FRELINGHUYSEN AVE"
"Garbage/Debris on Property (MN)",318272,-74.151417,317683,2015-05-27,40.723534,2109,227650,"144 Wilson Avenue, Newark, NJ 07105, USA"
"(eng) Potholes",3616,-74.1700268,317684,2015-05-27,40.7456282,2110,227651," BROAD ST"
"(nrs) Director's Office Return Calls",40002,-74.1964685,317685,2015-05-27,40.7553891,2111,227652," ORANGE ST"
"(nrs) White Goods - West Ward",62204,-74.2350359,317686,2015-05-27,40.7407616,2112,227653,"15 CLIFF HILL PL"
"(nrs) Director's Office Return Calls",40002,0,317687,2015-05-27,0,2113,227654,NA
"(fin) Tax Bill Call Transfer",1946,0,317688,2015-05-27,0,2114,227655,NA
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.187378,317689,2015-05-27,40.7644889,2115,227656," PECK AVE"
"(nrs) Sanitation and Recyling General Information",4438,0,317690,2015-05-27,0,2116,227657,NA
"(cfwb) Animal Control Complaint - 07112",256299,-74.2160038,317691,2015-05-27,40.7194317,2117,227658,"16 WAINWRIGHT ST"
"(eng) UCC Call Transfer",5697,0,317692,2015-05-27,0,2118,227659,NA
"(cfwb) Animal Control Complaint - 07103",256293,-74.2123639,317693,2015-05-27,40.734385,2119,227660,"650 S 20TH ST"
"(cfwb) Animal Control Complaint - 07102",256289,-74.1701205,317694,2015-05-27,40.7294853,2120,227661,"645 McCarter Hwy"
"(nrs) Christmas Tree Pickup - North",99998,0,317695,2015-05-27,0,2121,227662,NA
"(nrs) Recycling Missed Pick-up",1532,-74.1583069,317696,2015-05-27,40.775116,2122,227663,"53-55 GRAFTON AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.165187,317697,2015-05-27,40.774706,2123,227664,"246 WOODSIDE AVE"
"(cfwb) Animal Control Complaint - 07108",256298,-74.2136092,317698,2015-05-27,40.7269582,2124,227665,"839 S 18TH ST"
"(eng) Potholes",3616,-74.1902287,317699,2015-05-27,40.7574775,2125,227666,"446 ROSEVILLE AVE"
"(mayor) Public Information Transfers",1885,0,317700,2015-05-27,0,2126,227667,NA
"(nrs) Bulk Missed Pickup",1531,-74.145707,317701,2015-05-27,40.724334,2127,227668,"151 MAGAZINE ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.171117,317702,2015-05-27,40.7578472,2128,227669,"31 Kearny St"
"(nrs) No Heat/Hot Water",1524,-74.1756194,317703,2015-05-27,40.7571742,2129,227670,"366 MT PROSPECT AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.161235,317704,2015-05-27,40.7304664,2130,227671,"79 JEFFERSON ST"
"(nrs) Bulk Missed Pickup",1531,-74.2131684,317705,2015-05-27,40.7261056,2131,227672,"855 S 17TH ST"
"(nrs) Recycling Missed Pick-up",1532,-74.1682711,317706,2015-05-27,40.7714237,2132,227673,"566 MT PROSPECT AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.219509,317707,2015-05-27,40.710729,2133,227674,"305 GOLDSMITH AVE"
"Snow and Ice Issues (streets/aves/roads) (MN)",318275,-74.185961,317708,2015-05-27,40.766173,2134,227675,"55 Peck Avenue, Newark, NJ 07107, USA"
"Recycling Missed Pick-up (MN)",318273,-74.136899,317709,2015-05-27,40.730226,2135,227676,"62 VINCENT ST"
"Potholes (MN)",318276,-74.137607,317710,2015-05-27,40.731206,2136,227677,"31 VINCENT ST"
"Missed Recycling Pickup",251415,-74.19815,317711,2015-05-27,40.719505,2137,227678,"283 JELLIFF AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.18729,317712,2015-05-27,40.7548205,2138,227679,"216 4TH ST"
"(nrs) Sanitation and Recyling General Information",4438,0,317713,2015-05-27,0,2139,227680,NA
"(nrs) Snow and Ice Issues (sidewalks/private property)",7583,-74.1631673,317714,2015-05-27,40.7327063,2140,227681,"40 FERRY ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1613295,317715,2015-05-27,40.781464,2141,227682," VERONA AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.154926,317716,2015-05-27,40.731527,2142,227683,"544 MARKET ST"
"(nrs) Recycling Missed Pick-up",1532,-74.2335202,317717,2015-05-27,40.7417357,2143,227684,"584 SANDFORD AVE"
"(nrs) Illegal Dumping",1492,-74.1732989,317718,2015-05-27,40.7350027,2144,227685,"11 BRANFORD PL"
"(nrs) Illegal Dumping",1492,-74.171364,317719,2015-05-27,40.735119,2145,227686,"194 MARKET ST"
"(eng) Potholes",3616,-74.1802359,317793,2015-05-27,40.748322,2219,227760,"270 ORANGE ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.1730233,317720,2015-05-27,40.7446518,2146,227687,"49 JAMES ST"
"(nrs) Recycling Missed Pick-up",1532,-74.1730233,317721,2015-05-27,40.7446518,2147,227688,"49 JAMES ST"
"(cfwb) Animal Control Complaint - 07107",256297,-74.1971324,317722,2015-05-27,40.744379,2148,227689,"199-201 12TH AVE"
"(nrs) Illegal Dumping",1492,-74.1752427,317723,2015-05-27,40.734646,2149,227690,"24 MAIDEN LN"
"(nrs) Illegal Dumping",1492,-74.1741282,317724,2015-05-27,40.7351528,2150,227691,"30 BRANFORD PL"
"(nrs) Sanitation Missed Pick-up ",1526,-74.2195799,317725,2015-05-27,40.74239,2151,227692,"78 COLUMBIA AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1831315,317726,2015-05-27,40.7457289,2152,227693," NORFOLK ST"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1661597,317727,2015-05-27,40.7688582,2153,227694," SUMMER PL"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1754207,317728,2015-05-27,40.7635236,2154,227695," PARKER ST"
"(cfwb) Animal Control Complaint - 07103",256293,-74.20943,317729,2015-05-27,40.739596,2155,227696,"504 S 19TH ST"
"(pol) Police Investigation Request",1898,-74.1763854,317730,2015-05-27,40.7340246,2156,227697," WILLIAM ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.173128,317731,2015-05-27,40.743812,2157,227698,"115 UNIVERSITY AVE"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1661597,317732,2015-05-27,40.7688582,2158,227699," SUMMER PL"
"(nrs) Snow and Ice Issues (City streets/avenues/roads)",6533,-74.1699147,317733,2015-05-27,40.7837844,2159,227700,"120 MANCHESTER PL"
"(nrs) No Heat/Hot Water",1524,-74.2153071,317734,2015-05-27,40.705842,2160,227701,"140 CHANCELLOR AVE"
"(nrs) Code Enforcement Inspection Requests",1906,0,317736,2015-05-27,0,2161,227702,"390 "
"(nrs) No Heat/Hot Water",1524,-74.2324657,317735,2015-05-27,40.7433183,2162,227703,"532 SANDFORD AVE"
"(eng) Potholes",3616,-74.2006511,317737,2015-05-27,40.722895,2163,227704,"100 CHADWICK AVE"
"Potholes (MN)",318276,-74.175423,317738,2015-05-27,40.7528,2164,227705,"18 VICTORIA AVE"
"(nrs) No Heat/Hot Water",1524,-74.2150303,317739,2015-05-27,40.7150285,2165,227706,"21 WILLOUGHBY ST"
"(nrs) Sanitation and Recyling General Information",4438,0,317740,2015-05-27,0,2166,227707,NA
"(nrs) Recycling Missed Pick-up",1532,-74.2138489,317741,2015-05-27,40.7483778,2167,227708,"93 MAYBAUM AVE"
"(oa) Outside Agency - Other Govt. Information",8241,0,317742,2015-05-27,0,2168,227709,NA
"(nrs) Recycling Missed Pick-up",1532,-74.2345431,317743,2015-05-27,40.7499915,2169,227710,"70 FINLAY PL"
"(nrs) No Heat/Hot Water",1524,-74.219693,317744,2015-05-27,40.742114,2170,227711,"86 COLUMBIA AVE"
"(cfwb) Animal Control Complaint - 07107",256297,-74.1832408,317745,2015-05-27,40.7743213,2171,227712,"287 N 10TH ST"
"(cfwb) Animal Control Complaint - 07103",256293,-74.1884205,317746,2015-05-27,40.7376717,2172,227713,"140 S Orange Ave"
"(oa) Outside Agency - Other Govt. Information",8241,-74.1289289,317747,2015-05-27,40.7153221,2173,227714," DOREMUS AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1743524,317748,2015-05-27,40.7595196,2174,227715,"234 MT PROSPECT AVE"
"(cfwb) Animal Control Complaint - 07103",256293,-74.1884205,317749,2015-05-27,40.7376717,2175,227716,"140 SOUTH ORANGE AVE"
"(cfwb) Animal Control Complaint - 07108",256298,-74.191294,317750,2015-05-27,40.7244233,2176,227717,"301 IRVINE TURNER BLVD"
"(nrs) Sanitation Missed Pick-up ",1526,-74.1639148,317751,2015-05-27,40.7296285,2177,227718," LAFAYETTE ST"
"(cfwb) Animal Control Complaint - 07107",256297,-74.187601,317752,2015-05-27,40.761603,2178,227719,"321-323 ROSEVILLE AVE"
"(eng) Potholes",3616,-74.1832355,317754,2015-05-27,40.7703707,2179,227720," N 8TH ST"
"(cfwb) Animal Control Complaint - 07107",256297,-74.1882467,317753,2015-05-27,40.7544365,2180,227721,"190 N 5th St"
"(cfwb) Health Inspections - 07112 and 07114",268042,-74.206771,317755,2015-05-27,40.7095393,2181,227722,"1006 BERGEN ST"
"(pol) Police Non-emergency Transfers",1888,0,317756,2015-05-27,0,2182,227723,NA
"(cfwb) Animal Control Complaint - 07112",256299,-74.2102857,317757,2015-05-27,40.7092949,2183,227724,"16 Parkview Terrace"
"(cfwb) Call Transfer To CFWB",1999,0,317758,2015-05-27,0,2184,227725,NA
"(nrs) Abandoned Building Board and Secure",1521,-74.217546,317759,2015-05-27,40.722364,2185,227726,"76 BEVERLY ST"
"(cfwb) Health Inspections - 07105",268041,-74.1387103,317760,2015-05-27,40.7320552,2186,227727,"533 FERRY ST"
"(cfwb) Animal Control Complaint - 07108",256298,-74.2073462,317761,2015-05-27,40.7270364,2187,227728,"373 AVON AVE"
"(nrs) Sanitation Missed Pick-up ",1526,-74.194023,317762,2015-05-27,40.7358749,2188,227729,"358-362 15TH AVE"
"(nrs) Code Enforcement Inspection Requests",1906,-74.2317647,317763,2015-05-27,40.737471,2189,227730,"58 UNDERWOOD ST"
"(cfwb) Health Inspections - 07106",268039,-74.2317647,317764,2015-05-27,40.737471,2190,227731,"58 UNDERWOOD ST"
"(cfwb) Animal Control Complaint - 07106",256296,-74.227765,317765,2015-05-27,40.744673,2191,227732,"47 BROOKDALE AVE"
"(nrs) Tree / Fallen Branch Removal",1513,-74.205451,317766,2015-05-27,40.747575,2192,227733,"269 S 18TH ST"
"(nrs) Sanitation Missed Pick-up ",1526,-74.231097,317767,2015-05-27,40.740066,2193,227734,"183 STUYVESANT AVE"
"(nrs) Neighborhood Services - General Information",4157,0,317818,2015-05-27,0,2244,227785,NA
"(nrs) Code Enforcement Inspection Requests",1906,-74.182439,317768,2015-05-27,40.7218395,2194,227735,"68 ASTOR ST"
"(pol) Police Investigation Request",1898,-74.1891487,317769,2015-05-27,40.7598056,2195,227736," ROSEVILLE AVE"
"(nrs) Sanitation and Recyling General Information",4438,-74.157281,317770,2015-05-27,40.726993,2196,227737,"339 LAFAYETTE ST"
"(nrs) Code Enforcement Inspection Requests",1906,-74.1943253,317771,2015-05-27,40.7297634,2197,227738,"288 18TH AVE"
"(nrs) Recycling Missed Pick-up",1532,-74.1974386,317772,2015-05-27,40.7549925,2198,227739,"20 S 14TH ST"
"(nrs) No Heat/Hot Water",1524,-74.202614,317773,2015-05-27,40.738537,2199,227740,"435 S 11TH ST"
"(nrs) Bulk Missed Pickup",1531,-74.172821,317774,2015-05-27,40.739418,2200,227741,"23 WARREN ST"
"(pol) Police Non-emergency Transfers",1888,0,317775,2015-05-27,0,2201,227742,NA
"(nrs) Neighborhood Services - General Information",4157,-74.1967646,317776,2015-05-27,40.7442571,2202,227743," 12TH AVE"
"Snow and Ice Issues (streets/aves/roads) (MN)",318275,-74.164324,317777,2015-05-27,40.733152,2203,227744,"31-Jan FERRY ST"
"(cfwb) Animal Control Complaint - 07104",256294,-74.161327,317778,2015-05-27,40.769061,2204,227745,"103 ORATON ST"
"(cfwb) CFWB Director's Office Transfer",28225,0,317779,2015-05-27,0,2205,227746,NA
"(ws) Fire Hydrant Complaints",18453,-74.1723667,317780,2015-05-27,40.735657,2206,227747," GARDEN ST"
"(nrs) Director's Office Return Calls",40002,-74.1723667,317781,2015-05-27,40.735657,2207,227748," GARDEN ST"
"(clerk) City Clerk - General Information",3592,0,317782,2015-05-27,0,2208,227749,NA
